RTO4_ID	UniProt
12443	A0A2T0AGB0
9046	A0A2T0AIZ4
11492	A0A2S9ZWY4
10772	A0A2S9ZXX1
14471	A0A2T0ABR0
10076	A0A2S9ZZL8
12346	A0A2T0AFZ7
14877	A0A2T0A942
11033	A0A2S9ZYN9
12378	A0A2T0AG46
14746	A0A2T0A8R6
8490	A0A2T0AHF5
14161	A0A2T0AAX4
15791	A0A2T0A4U6
10295	A0A2T0A099
15800	A0A2T0A4W3
9058	A0A2T0AJ60
11774	A0A2S9ZVH9
12098	A0A2T0AFA1
12356	A0A2T0AG08
9560	A0A2T0A2K2
11488	A0A2S9ZWX5
15495	A0A2T0A7E0
11297	A0A2S9ZXQ7
16817	A0A2T0A4H0
10783	A0A2S9ZXY9
14607	A0A2T0A8B8
16416	A0A2T0A3A6
12084	A0A2T0AF72
12444	A0A2T0AG95
15280	A0A2T0A6S5
14542	A0A2T0A874
14808	A0A2T0A8W3
11809	A0A2S9ZVK6
11507	A0A2S9ZWZ7
10726	A0A2S9ZZJ6
10306	A0A2T0A0A1
11697	A0A2S9ZWB9
11097	A0A2S9ZX69
14479	A0A2T0A887
14622	A0A2T0A8G0
12099	A0A2T0AF90
13850	A0A2T0AA03
8429	A0A2T0AH60
13866	A0A2T0A9Z7
9571	A0A2T0A2K4
16068	A0A2T0A5M7
8887	A0A2T0AIJ5
9481	A0A2T0A2B3
15426	A0A2T0A784
16622	A0A2T0A3V6
15047	A0A2T0A9L3
14366	A0A2T0ABF4
9233	A0A2T0AJG2
14406	A0A2T0ABK3
14254	A0A2T0AB51
8943	A0A2T0AIN0
9410	A0A2T0A249
10299	A0A2T0A0C7
11434	A0A2S9ZWS3
11456	A0A2S9ZWV1
16578	A0A2T0A3Q8
16803	A0A2T0A4D7
14114	A0A2T0AAR9
13682	A0A2T0ACA1
13176	A0A2T0ADT8
12031	A0A2T0AF42
15013	A0A2T0A9F6
11458	A0A2S9ZWU1
16403	A0A2T0A385
9668	A0A2T0A2T5
16792	A0A2T0A4C2
13498	A0A2T0AEN3
14417	A0A2T0ABN3
11038	A0A2S9ZYR5
15085	A0A2T0A9S3
14212	A0A2T0AB03
14163	A0A2T0AAV3
8518	A0A2T0AHJ7
12755	A0A2T0ACK2
16020	A0A2T0A5H8
13057	A0A2T0ADF0
15880	A0A2T0A539
9243	A0A2T0AJI3
9359	A0A2T0A201
12758	A0A2T0ACK6
16607	A0A2T0A3V8
12415	A0A2T0AG72
16182	A0A2T0A5X9
14590	A0A2T0A8A0
10239	A0A2T0A070
16064	A0A2T0A5L2
10822	A0A2S9ZY25
10336	A0A2T0A0D1
10029	A0A2T0A1N5
16349	A0A2T0A348
15872	A0A2T0A522
15125	A0A2T0A6B4
10502	A0A2S9ZYX7
16701	A0A2T0A431
16332	A0A2T0A314
14603	A0A2T0A8B6
12872	A0A2T0ACX8
9437	A0A2T0A261
8755	A0A2T0AI35
8843	A0A2T0AIC5
9972	A0A2T0A1G8
10889	A0A2S9ZYB0
11512	A0A2S9ZX06
11351	A0A2S9ZWJ0
16655	A0A2T0A3Z3
16043	A0A2T0A5P4
13886	A0A2T0AA24
11871	A0A2S9ZVT0
14384	A0A2T0ABI1
10164	A0A2S9ZZW8
9320	A0A2T0A1W1
9740	A0A2T0A0U7
11170	A0A2S9ZXG8
10519	A0A2S9ZYZ1
16594	A0A2T0A3V7
16730	A0A2T0A4E8
16550	A0A2T0A3W4
15906	A0A2T0A581
15181	A0A2T0A6G9
15377	A0A2T0A732
11720	A0A2S9ZWD3
9205	A0A2T0AJE9
14946	A0A2T0A992
14098	A0A2T0AAT5
15184	A0A2T0A6I9
15703	A0A2T0A4P6
11556	A0A2S9ZVZ7
16232	A0A2T0A643
12028	A0A2T0AF29
14134	A0A2T0AAU0
10989	A0A2S9ZYL1
12478	A0A2T0AGE3
8597	A0A2T0AHP9
8738	A0A2T0AI73
9754	A0A2T0A0W6
9821	A0A2T0A117
16680	A0A2T0A496
16114	A0A2T0A5Q8
15237	A0A2T0A6P6
14579	A0A2T0A8J4
12195	A0A2T0AFK7
14330	A0A2T0ABC5
14386	A0A2T0ABJ1
15645	A0A2T0A7T3
12043	A0A2T0AF45
15416	A0A2T0A774
16318	A0A2T0A2Z8
14835	A0A2T0A8Y4
9199	A0A2T0AJC9
15424	A0A2T0A778
9092	A0A2T0AJ54
8475	A0A2T0AHC1
13946	A0A2T0AA86
10760	A0A2S9ZY01
15422	A0A2T0A783
9120	A0A2T0AJ86
13225	A0A2T0ADY1
12320	A0A2T0AFW4
9020	A0A2T0AIY4
8446	A0A2T0AH93
8656	A0A2T0AHV5
8758	A0A2T0AI95
15739	A0A2T0A4X4
16112	A0A2T0A5Q7
9040	A0A2T0AJ01
14000	A0A2T0AAE8
16428	A0A2T0A3A9
12945	A0A2T0AD54
14819	A0A2T0A964
15896	A0A2T0A571
11088	A0A2S9ZX50
10211	A0A2T0A052
16417	A0A2T0A3C3
11906	A0A2T0AER6
9723	A0A2T0A0Q2
12338	A0A2T0AG02
10888	A0A2S9ZYC9
12548	A0A2T0AGM0
10512	A0A2S9ZYY9
12632	A0A2T0AGU8
12017	A0A2T0AF17
12021	A0A2T0AF33
16148	A0A2T0A5V8
15182	A0A2T0A6J0
14151	A0A2T0AAW6
10002	A0A2T0A1J9
9596	A0A2T0A2L6
12848	A0A2T0ACT9
15200	A0A2T0A6J4
16589	A0A2T0A3U1
12016	A0A2T0AF31
12177	A0A2T0AFI0
10118	A0A2S9ZZS8
11432	A0A2S9ZWS0
11064	A0A2S9ZX33
16238	A0A2T0A651
16230	A0A2T0A629
15554	A0A2T0A7L0
10710	A0A2S9ZZI9
10314	A0A2T0A0B8
13185	A0A2T0ADU2
14373	A0A2T0ABH0
14892	A0A2T0A9A0
14213	A0A2T0AB09
8505	A0A2T0AHE6
12306	A0A2T0AFV7
11542	A0A2S9ZVU8
11727	A0A2S9ZWE9
9328	A0A2T0A1W0
16487	A0A2T0A3J6
15654	A0A2T0A7V8
8398	A0A2T0AH79
14403	A0A2T0ABK2
10981	A0A2S9ZYK5
10328	A0A2T0A0C9
9734	A0A2T0A0U6
10039	A0A2T0A1P4
9653	A0A2T0A2S2
16636	A0A2T0A3W5
15261	A0A2T0A6P1
14204	A0A2T0AB01
14415	A0A2T0ABK5
15533	A0A2T0A7S9
11133	A0A2S9ZXC3
12120	A0A2T0AFC7
12211	A0A2T0AFL9
8412	A0A2T0AH76
11650	A0A2S9ZW67
16134	A0A2T0A5S7
11152	A0A2S9ZXE5
15376	A0A2T0A727
11006	A0A2S9ZYJ3
10232	A0A2T0A051
12970	A0A2T0AD68
15717	A0A2T0A4L7
15945	A0A2T0A5A2
11979	A0A2T0AEW9
15406	A0A2T0A759
12171	A0A2T0AFI4
13870	A0A2T0AA23
12744	A0A2T0ACI4
13256	A0A2T0AE15
12329	A0A2T0AFX6
10247	A0A2T0A067
11494	A0A2S9ZWY3
10209	A0A2T0A038
10249	A0A2T0A078
16474	A0A2T0A3H4
12181	A0A2T0AFJ3
8504	A0A2T0AHG1
11878	A0A2S9ZVR9
11490	A0A2S9ZWY1
11243	A0A2S9ZXM1
10795	A0A2S9ZXZ2
10089	A0A2S9ZZR5
9612	A0A2T0A2R1
11328	A0A2S9ZXS6
14217	A0A2T0AB04
16422	A0A2T0A3A7
16534	A0A2T0A3N5
15997	A0A2T0A5E6
12919	A0A2T0AD28
8679	A0A2T0AHW6
11041	A0A2S9ZYR2
8832	A0A2T0AIE4
13753	A0A2T0ACG7
9970	A0A2T0A1J2
13807	A0A2T0A9U8
16236	A0A2T0A657
11489	A0A2S9ZWX3
14184	A0A2T0AAY2
11549	A0A2S9ZVW0
16336	A0A2T0A325
15313	A0A2T0A752
11759	A0A2S9ZWG6
10825	A0A2S9ZY24
10053	A0A2T0A1Q0
9372	A0A2T0A219
13637	A0A2T0AC51
12749	A0A2T0ACK0
12187	A0A2T0AFJ0
11802	A0A2S9ZVK4
15383	A0A2T0A7B9
15110	A0A2T0A6B1
14743	A0A2T0A8P9
13160	A0A2T0ADR1
13188	A0A2T0ADS3
13342	A0A2T0AE95
14697	A0A2T0A8K8
12885	A0A2T0ACZ2
12155	A0A2T0AFG1
8476	A0A2T0AHC2
8940	A0A2T0AIQ2
16822	A0A2T0A4F3
15028	A0A2T0A9I0
13989	A0A2T0AAD3
14401	A0A2T0ABJ4
15646	A0A2T0A7W7
12910	A0A2T0AD04
15010	A0A2T0A9G5
13495	A0A2T0AEQ7
12012	A0A2T0AF25
12650	A0A2T0AGW2
13425	A0A2T0AEI7
13272	A0A2T0AE27
12216	A0A2T0AFM0
9964	A0A2T0A1G7
9428	A0A2T0A256
16360	A0A2T0A3A2
15751	A0A2T0A4Q5
10768	A0A2S9ZY07
16554	A0A2T0A3R5
15139	A0A2T0A6C3
12298	A0A2T0AFV9
8857	A0A2T0AIG5
14111	A0A2T0AAR4
12538	A0A2T0AGL0
16339	A0A2T0A338
8579	A0A2T0AHK8
9684	A0A2T0A2X3
16489	A0A2T0A3J3
13448	A0A2T0AEI6
10205	A0A2T0A010
8764	A0A2T0AI63
10539	A0A2S9ZZ11
15344	A0A2T0A700
9931	A0A2T0A1D1
9650	A0A2T0A2U1
11765	A0A2S9ZWI4
11428	A0A2S9ZWQ9
11420	A0A2S9ZWR0
15102	A0A2T0A6A2
14038	A0A2T0AAN5
14361	A0A2T0ABF9
14439	A0A2T0ABP3
11229	A0A2S9ZXJ3
10419	A0A2T0A0Q3
11174	A0A2S9ZXE1
12027	A0A2T0AF28
10185	A0A2S9ZZZ1
15365	A0A2T0A707
9678	A0A2T0A2U6
9135	A0A2T0AJ65
15163	A0A2T0A6Q6
10459	A0A2S9ZYT2
12846	A0A2T0ACX6
13204	A0A2T0ADW0
16168	A0A2T0A5Y4
12835	A0A2T0ACS9
12267	A0A2T0AFQ9
12641	A0A2T0AGT6
12656	A0A2T0AGV3
10315	A0A2T0A0B9
9782	A0A2T0A0X7
11573	A0A2S9ZVZ5
11319	A0A2S9ZXS9
10945	A0A2S9ZYE5
13653	A0A2T0AC67
10547	A0A2S9ZZ31
10386	A0A2T0A0H8
15192	A0A2T0A6J9
9384	A0A2T0A224
14988	A0A2T0A9D4
13102	A0A2T0ADK3
11518	A0A2S9ZX02
9426	A0A2T0A247
12287	A0A2T0AFS9
8661	A0A2T0AHW8
10568	A0A2S9ZZ29
11846	A0A2S9ZVP9
13654	A0A2T0AC57
10130	A0A2S9ZZU4
12371	A0A2T0AG14
12423	A0A2T0AG91
14921	A0A2T0A999
15096	A0A2T0A682
15648	A0A2T0A7S8
15640	A0A2T0A7T9
14613	A0A2T0A8C3
16619	A0A2T0A3W9
13656	A0A2T0AC70
13221	A0A2T0ADW4
11962	A0A2T0AEX8
12374	A0A2T0AG31
11716	A0A2S9ZWG3
9574	A0A2T0A2L5
15921	A0A2T0A577
16205	A0A2T0A604
15452	A0A2T0A7B1
11835	A0A2S9ZVP0
14282	A0A2T0AB77
12953	A0A2T0AD50
13355	A0A2T0AEB7
13447	A0A2T0AEJ3
11646	A0A2S9ZW91
14865	A0A2T0A921
12679	A0A2T0AGW6
9317	A0A2T0A1T9
9543	A0A2T0A2G6
12436	A0A2T0AG84
9283	A0A2T0AJL8
11156	A0A2S9ZXD1
10725	A0A2S9ZZK2
15408	A0A2T0A740
15672	A0A2T0A7X1
12425	A0A2T0AG81
14576	A0A2T0A892
14437	A0A2T0ABR5
11679	A0A2S9ZW87
10052	A0A2T0A1P9
11081	A0A2S9ZX54
12502	A0A2T0AGG9
16296	A0A2T0A2Y5
13178	A0A2T0ADR4
9427	A0A2T0A251
15593	A0A2T0A7Z0
15673	A0A2T0A868
14970	A0A2T0A9B5
13586	A0A2T0ABZ5
14618	A0A2T0A8D3
12014	A0A2T0AEZ9
13761	A0A2T0ACL0
9688	A0A2T0A2V4
16857	A0A2T0A4L1
16271	A0A2T0A675
14632	A0A2T0A8H2
13212	A0A2T0ADW9
12671	A0A2T0AGX2
11424	A0A2S9ZWR3
8414	A0A2T0AH69
10909	A0A2S9ZYD2
12486	A0A2T0AGD4
10751	A0A2S9ZZP5
8795	A0A2T0AI80
11405	A0A2S9ZWR5
16573	A0A2T0A3R1
9237	A0A2T0AJJ6
15627	A0A2T0A7S4
13824	A0A2T0A9X5
10507	A0A2S9ZYZ6
14242	A0A2T0AB34
14266	A0A2T0AB56
9758	A0A2T0A0Y9
10120	A0A2S9ZZT4
13544	A0A2T0ABV6
15760	A0A2T0A4R8
12092	A0A2T0AFB0
15166	A0A2T0A6F9
13295	A0A2T0AE53
14483	A0A2T0A7Z2
12853	A0A2T0ACV4
12386	A0A2T0AG36
13003	A0A2T0AD98
13699	A0A2T0ACA0
11647	A0A2S9ZW72
15643	A0A2T0A839
10445	A0A2S9ZYR7
9921	A0A2T0A1C1
9772	A0A2T0A0X0
11789	A0A2S9ZVI7
10951	A0A2S9ZYH5
10083	A0A2S9ZZP0
14781	A0A2T0A8T6
15183	A0A2T0A6S7
14583	A0A2T0A896
13464	A0A2T0AEM5
16278	A0A2T0A692
12055	A0A2T0AF61
12305	A0A2T0AFW2
14549	A0A2T0A8G4
13509	A0A2T0ABQ8
11585	A0A2S9ZVZ9
12156	A0A2T0AFG6
10582	A0A2S9ZZ61
11011	A0A2S9ZYN5
14978	A0A2T0A9C2
16811	A0A2T0A4E4
16211	A0A2T0A609
11822	A0A2S9ZVM2
13712	A0A2T0ACC9
12840	A0A2T0ACS7
13268	A0A2T0AE07
12088	A0A2T0AF91
8506	A0A2T0AHF0
16146	A0A2T0A5V1
15867	A0A2T0A517
14674	A0A2T0A8G8
12816	A0A2T0ACU6
13004	A0A2T0ADA6
12608	A0A2T0AGT5
11550	A0A2S9ZVW8
11238	A0A2S9ZXI2
16804	A0A2T0A4H5
11052	A0A2S9ZYQ8
12265	A0A2T0AFS3
9137	A0A2T0AJ96
9992	A0A2T0A1I9
16380	A0A2T0A3C2
16070	A0A2T0A5M6
15617	A0A2T0A7R4
13565	A0A2T0ABX5
14126	A0A2T0AAR6
15988	A0A2T0A5E5
11571	A0A2S9ZVY6
13045	A0A2T0ADF8
10338	A0A2T0A0D9
9477	A0A2T0A299
16839	A0A2T0A4I0
15144	A0A2T0A6D9
11235	A0A2S9ZXJ9
14095	A0A2T0AAN3
14405	A0A2T0ABJ7
8538	A0A2T0AHL8
12809	A0A2T0ACR3
12949	A0A2T0AD49
13744	A0A2T0ACD6
10636	A0A2S9ZZA6
13513	A0A2T0ABS5
14635	A0A2T0A8D7
9248	A0A2T0AJR7
9381	A0A2T0A217
9557	A0A2T0A2H7
16298	A0A2T0A2X6
16343	A0A2T0A327
8421	A0A2T0AH67
11824	A0A2S9ZVM7
11368	A0A2S9ZWK2
11045	A0A2S9ZYP2
10439	A0A2S9ZYQ0
10116	A0A2S9ZZR2
16808	A0A2T0A4D6
15310	A0A2T0A6V5
15239	A0A2T0A6M7
14440	A0A2T0ABM8
13754	A0A2T0ACE6
13432	A0A2T0AEI1
10510	A0A2S9ZYY5
9713	A0A2T0A0P4
9954	A0A2T0A1F7
16651	A0A2T0A3Y2
10653	A0A2S9ZZF7
9623	A0A2T0A2P8
11737	A0A2S9ZWG1
16582	A0A2T0A3R6
11044	A0A2S9ZYR0
13993	A0A2T0AAD4
14012	A0A2T0AAF1
14122	A0A2T0AAR5
14328	A0A2T0ABF1
12884	A0A2T0ACX9
12647	A0A2T0AGU4
8816	A0A2T0AIB2
10678	A0A2S9ZZE3
11936	A0A2T0AEU8
8907	A0A2T0AIL4
14932	A0A2T0A9D8
13706	A0A2T0ACC0
13251	A0A2T0ADZ6
8399	A0A2T0AH32
8825	A0A2T0AIA9
11616	A0A2S9ZW64
11735	A0A2S9ZWF3
11385	A0A2S9ZWP7
10935	A0A2S9ZYD7
10682	A0A2S9ZZG3
10148	A0A2S9ZZV8
15882	A0A2T0A531
16548	A0A2T0A3N6
11657	A0A2S9ZW81
16545	A0A2T0A3N3
10588	A0A2S9ZZ51
14756	A0A2T0A8S3
13555	A0A2T0ABW1
9504	A0A2T0A2E5
8607	A0A2T0AHQ8
11663	A0A2S9ZW66
10546	A0A2S9ZZ10
10551	A0A2S9ZZ46
16327	A0A2T0A336
9913	A0A2T0A1A4
9589	A0A2T0A2N0
16300	A0A2T0A342
16593	A0A2T0A3T0
9239	A0A2T0AJG3
9246	A0A2T0AJI7
13177	A0A2T0ADR8
14472	A0A2T0ABS1
15718	A0A2T0A4N1
8496	A0A2T0AHE1
9273	A0A2T0AJL0
9542	A0A2T0A2J2
9662	A0A2T0A2V9
15225	A0A2T0A6L5
14574	A0A2T0A866
12680	A0A2T0AGZ6
16150	A0A2T0A5V7
14820	A0A2T0A8W9
10966	A0A2S9ZYF0
16530	A0A2T0A3U4
16257	A0A2T0A659
15097	A0A2T0A6B7
15034	A0A2T0A9H9
14345	A0A2T0ABD8
16674	A0A2T0A440
14680	A0A2T0A8I2
13916	A0A2T0AA51
14724	A0A2T0A8L7
13689	A0A2T0AC93
13396	A0A2T0AEF3
13416	A0A2T0AEH6
13739	A0A2T0ACE0
13136	A0A2T0ADP6
14181	A0A2T0AAZ3
14142	A0A2T0AAT2
14080	A0A2T0AAM6
15288	A0A2T0A6S1
8648	A0A2T0AHX9
9180	A0A2T0AJF0
14074	A0A2T0AAN4
13517	A0A2T0ABS9
13687	A0A2T0ACA5
12971	A0A2T0AD63
13451	A0A2T0AEJ5
10638	A0A2S9ZZA4
15366	A0A2T0A717
8482	A0A2T0AHF1
8513	A0A2T0AHI0
8814	A0A2T0AIB4
9264	A0A2T0AJN3
11837	A0A2S9ZVN5
8386	A0A2T0AH33
9167	A0A2T0AJC8
11459	A0A2S9ZWU0
10737	A0A2S9ZZM3
9313	A0A2T0A1U5
9453	A0A2T0A280
15876	A0A2T0A551
15083	A0A2T0A9M9
10874	A0A2S9ZY97
13914	A0A2T0AA78
13975	A0A2T0AAB0
10961	A0A2S9ZYI6
11618	A0A2S9ZW32
10572	A0A2S9ZZ50
13597	A0A2T0AC12
10789	A0A2S9ZY10
13657	A0A2T0AC69
12483	A0A2T0AGF1
12019	A0A2T0AF08
11904	A0A2S9ZVX7
16169	A0A2T0A681
10991	A0A2S9ZYL6
15529	A0A2T0A7G4
15732	A0A2T0A4N2
13197	A0A2T0ADT9
8645	A0A2T0AHT3
13601	A0A2T0AC40
12080	A0A2T0AF93
13596	A0A2T0AC03
10271	A0A2T0A0A9
9464	A0A2T0A2A5
8595	A0A2T0AHN7
8985	A0A2T0AIR8
9089	A0A2T0AJ25
12946	A0A2T0AD64
15809	A0A2T0A541
14529	A0A2T0A8E0
10826	A0A2S9ZY18
13895	A0A2T0AA39
10220	A0A2T0A035
13293	A0A2T0AE31
9780	A0A2T0A0Z2
9394	A0A2T0A233
9473	A0A2T0A2A2
11896	A0A2S9ZVU3
15401	A0A2T0A735
11555	A0A2S9ZVX1
13641	A0A2T0AC82
14186	A0A2T0AAY0
13826	A0A2T0A9W4
13170	A0A2T0ADS4
13412	A0A2T0AEG4
12160	A0A2T0AFG4
12506	A0A2T0AGF3
11241	A0A2S9ZXL4
10796	A0A2S9ZXY8
12607	A0A2T0AGQ1
10163	A0A2S9ZZW9
10210	A0A2T0A026
14408	A0A2T0ABL9
15898	A0A2T0A558
10616	A0A2S9ZZ85
12918	A0A2T0AD06
16844	A0A2T0A4L3
8434	A0A2T0AH89
13553	A0A2T0ABW0
8850	A0A2T0AIG3
10591	A0A2S9ZZ88
10004	A0A2T0A1K7
9103	A0A2T0AJ37
10957	A0A2S9ZYG9
10746	A0A2S9ZZL5
16800	A0A2T0A4L5
15245	A0A2T0A6N5
13422	A0A2T0AEH3
8402	A0A2T0AH66
14751	A0A2T0A8Q9
14853	A0A2T0A903
10999	A0A2S9ZYL7
8374	A0A2T0AH28
12328	A0A2T0AFY7
15964	A0A2T0A5B1
12782	A0A2T0ACM9
12903	A0A2T0ACZ7
8382	A0A2T0AH44
11873	A0A2S9ZVS1
11147	A0A2S9ZXA2
10109	A0A2S9ZZT6
16202	A0A2T0A610
14302	A0A2T0ABA2
9266	A0A2T0AJK3
15722	A0A2T0A4M4
15148	A0A2T0A6D3
9610	A0A2T0A2Q2
15472	A0A2T0A7D1
14106	A0A2T0AAN9
14331	A0A2T0ABC7
13642	A0A2T0AC66
15142	A0A2T0A6E2
11276	A0A2S9ZXQ9
10778	A0A2S9ZY16
14727	A0A2T0A8N7
14352	A0A2T0ABF7
9173	A0A2T0AJA1
12943	A0A2T0AD32
9943	A0A2T0A1D5
15666	A0A2T0A7Y8
12253	A0A2T0AFR0
9259	A0A2T0AJJ3
11595	A0A2S9ZW09
16335	A0A2T0A340
16517	A0A2T0A3L9
16113	A0A2T0A5W1
15268	A0A2T0A6Q2
14707	A0A2T0A8L8
11172	A0A2S9ZXG4
14878	A0A2T0A927
13078	A0A2T0ADG3
12276	A0A2T0AFS6
14596	A0A2T0A8B3
15226	A0A2T0A6M1
9695	A0A2T0A0P0
14887	A0A2T0A949
10437	A0A2S9ZYS2
10092	A0A2S9ZZR4
11536	A0A2S9ZX24
15676	A0A2T0A7Z7
11520	A0A2S9ZX16
16204	A0A2T0A602
15231	A0A2T0A6L2
8691	A0A2T0AI02
15561	A0A2T0A7J8
13124	A0A2T0ADM9
11188	A0A2S9ZXE3
8567	A0A2T0AHK6
12906	A0A2T0AD31
16711	A0A2T0A441
12480	A0A2T0AGD3
8873	A0A2T0AIF7
14716	A0A2T0A8N5
11497	A0A2S9ZWX8
12535	A0A2T0AGI5
16065	A0A2T0A5M2
13286	A0A2T0AE44
12368	A0A2T0AG35
12646	A0A2T0AGU2
13569	A0A2T0ABX6
11145	A0A2S9ZX99
10959	A0A2S9ZYH8
10440	A0A2S9ZYS0
10343	A0A2T0A0F6
15792	A0A2T0A4T6
16133	A0A2T0A5Y3
15106	A0A2T0A698
11347	A0A2S9ZXV6
10802	A0A2S9ZY04
15284	A0A2T0A6U3
15429	A0A2T0A771
15489	A0A2T0A7C4
14495	A0A2T0A7Y7
12569	A0A2T0AGK8
15741	A0A2T0A4P5
9170	A0A2T0AJD6
15162	A0A2T0A6G1
14591	A0A2T0A893
14961	A0A2T0A9D1
15075	A0A2T0A9R3
11106	A0A2S9ZX88
11360	A0A2S9ZWK0
10689	A0A2S9ZZG8
11992	A0A2T0AF07
9716	A0A2T0A0U1
16316	A0A2T0A305
8527	A0A2T0AHG4
16643	A0A2T0A3Y0
11040	A0A2S9ZYS6
13834	A0A2T0A9Y8
15829	A0A2T0A564
15180	A0A2T0A6H2
14595	A0A2T0A891
14306	A0A2T0AB99
13827	A0A2T0A9W9
13994	A0A2T0AAF9
14166	A0A2T0AAW1
13444	A0A2T0AEK2
12855	A0A2T0ACV3
8833	A0A2T0AIB5
12676	A0A2T0AGW7
9284	A0A2T0AJP8
9253	A0A2T0AJJ2
14990	A0A2T0A9D5
14333	A0A2T0ABD3
12963	A0A2T0AD60
13055	A0A2T0ADG9
12025	A0A2T0AF32
9745	A0A2T0A0U0
16388	A0A2T0A368
15185	A0A2T0A6H4
14485	A0A2T0A7X6
14873	A0A2T0A923
13666	A0A2T0AC80
10472	A0A2S9ZYU9
9029	A0A2T0AIX2
14326	A0A2T0ABC0
8997	A0A2T0AIV8
11225	A0A2S9ZXI8
14917	A0A2T0A976
10834	A0A2S9ZY62
12983	A0A2T0AD80
9490	A0A2T0A2D0
16392	A0A2T0A377
10323	A0A2T0A0D5
14173	A0A2T0AAW5
16320	A0A2T0A361
11362	A0A2S9ZWJ2
15653	A0A2T0A846
12574	A0A2T0AGM8
16213	A0A2T0A648
15308	A0A2T0A6U1
12140	A0A2T0AFE4
14123	A0A2T0AAS1
12821	A0A2T0ACR7
9952	A0A2T0A1E7
13227	A0A2T0ADX2
15647	A0A2T0A7U2
8395	A0A2T0AH42
12977	A0A2T0AD73
15619	A0A2T0A7P8
11403	A0A2S9ZWN8
14651	A0A2T0A8E8
10448	A0A2S9ZYR8
10552	A0A2S9ZZ33
11195	A0A2S9ZXF5
16295	A0A2T0A302
14490	A0A2T0A805
13000	A0A2T0AD93
15027	A0A2T0A9J0
14154	A0A2T0AAV5
12769	A0A2T0ACM5
13061	A0A2T0ADF4
16412	A0A2T0A397
13959	A0A2T0AA97
14648	A0A2T0A8G2
16785	A0A2T0A4C4
13587	A0A2T0AC01
14188	A0A2T0AB17
13632	A0A2T0AC59
13759	A0A2T0ACG9
13997	A0A2T0AAF0
14192	A0A2T0AAY6
9326	A0A2T0A1U7
9392	A0A2T0A242
15667	A0A2T0A7W4
11577	A0A2S9ZW03
11499	A0A2S9ZWY5
10515	A0A2S9ZYZ0
10409	A0A2T0A0P3
9955	A0A2T0A1G3
16362	A0A2T0A346
15658	A0A2T0A7T7
9598	A0A2T0A2M1
16836	A0A2T0A4G9
13977	A0A2T0AAD2
8627	A0A2T0AHS7
11729	A0A2S9ZWD5
11423	A0A2S9ZWQ5
15723	A0A2T0A4R5
15907	A0A2T0A556
15551	A0A2T0A7I8
14383	A0A2T0ABI5
13674	A0A2T0AC71
12739	A0A2T0ACI2
10034	A0A2T0A1N6
14164	A0A2T0AAW3
13543	A0A2T0ABV1
13711	A0A2T0ACE9
13167	A0A2T0ADQ8
14566	A0A2T0A883
8966	A0A2T0AIR2
12984	A0A2T0AD86
11675	A0A2S9ZW94
13986	A0A2T0AAC8
13157	A0A2T0ADP8
15883	A0A2T0A586
16022	A0A2T0A5H2
9229	A0A2T0AJF5
14404	A0A2T0ABJ6
12973	A0A2T0AD70
12602	A0A2T0AGR9
16250	A0A2T0A656
11532	A0A2S9ZX22
13933	A0A2T0AA76
12257	A0A2T0AFQ0
14280	A0A2T0AB76
16188	A0A2T0A5Z9
10020	A0A2T0A1N8
14488	A0A2T0A7Z9
16056	A0A2T0A5M0
16217	A0A2T0A628
10243	A0A2T0A047
11941	A0A2T0AEV5
9690	A0A2T0A2Y0
16372	A0A2T0A356
12566	A0A2T0AGL3
8654	A0A2T0AHW0
14432	A0A2T0ABN7
13934	A0A2T0AAA0
13158	A0A2T0ADP2
8408	A0A2T0AH88
15456	A0A2T0A7B3
11051	A0A2S9ZYS5
10679	A0A2S9ZZF9
16364	A0A2T0A363
12361	A0A2T0AG05
12464	A0A2T0AGB5
12687	A0A2T0AGZ4
10987	A0A2S9ZYK0
15405	A0A2T0A747
14803	A0A2T0A8V6
12865	A0A2T0ACW3
15167	A0A2T0A6H7
11893	A0A2S9ZVU4
10447	A0A2S9ZYT9
10270	A0A2T0A083
15078	A0A2T0A9N0
10274	A0A2T0A079
10227	A0A2T0A044
11431	A0A2S9ZWS1
14251	A0A2T0AB63
13705	A0A2T0ACB5
12505	A0A2T0AGF6
10662	A0A2S9ZZE5
13224	A0A2T0ADX7
10377	A0A2T0A0J9
14793	A0A2T0A8U9
12123	A0A2T0AFC9
12034	A0A2T0AF20
15137	A0A2T0A6F3
15536	A0A2T0A7J9
13741	A0A2T0ACI5
14721	A0A2T0A8M6
14739	A0A2T0A8Z2
9615	A0A2T0A2P6
16688	A0A2T0A418
15573	A0A2T0A7X0
8903	A0A2T0AII7
15975	A0A2T0A5D1
9238	A0A2T0AJP9
12965	A0A2T0AD76
12546	A0A2T0AGJ4
9073	A0A2T0AJ10
11944	A0A2T0AET3
9342	A0A2T0A1Y6
16174	A0A2T0A5X5
11969	A0A2T0AEV7
14702	A0A2T0A8P1
11535	A0A2S9ZX47
13533	A0A2T0ABU6
12174	A0A2T0AFF9
12828	A0A2T0ACS1
11921	A0A2T0AET7
16704	A0A2T0A471
13080	A0A2T0ADI1
9446	A0A2T0A267
14287	A0A2T0AB81
14320	A0A2T0ABA9
13638	A0A2T0AC45
11247	A0A2S9ZXL3
11748	A0A2S9ZWG8
11607	A0A2S9ZW33
10729	A0A2S9ZZL3
